fips,county,state,state_code,male,female,median_age,population,female_percentage,lat,long,life_expectancy,mortality_risk,all_poverty,median_hh_income,sq_miles,pct_impoverished,pop_density
40009,Beckham County,Oklahoma,OK,12222,10399,35.7,22621,45.97055833075461,35.26872726378447,-99.68190502013334,73.72201783,61.531837100000004,3515.0,47407.0,901.81,0.15538658768401042,25.083997737882704
40011,Blaine County,Oklahoma,OK,5038,4596,42.4,9634,47.70604110442184,35.87521065786427,-98.43344145145704,75.24368734,57.41704393,1682.0,44229.0,928.42,0.1745899937720573,10.376769134658883
40013,Bryan County,Oklahoma,OK,22228,23531,37.5,45759,51.42376363119824,33.96232616676842,-96.25979272190054,75.57202499,57.31125129,7519.0,39219.0,904.47,0.16431740204112852,50.59205943812398
40015,Caddo County,Oklahoma,OK,15361,13981,37.3,29342,47.6484220571195,35.174382426907876,-98.37514046680815,73.26986236,60.25425765,5877.0,40296.0,1278.29,0.20029309522186628,22.95410274663809
40017,Canadian County,Oklahoma,OK,67922,68788,35.9,136710,50.31672884207447,35.54244313007509,-97.9823710991119,78.11383172,53.93580919,11232.0,68291.0,896.63,0.08215931533903884,152.47091888515888
40023,Choctaw County,Oklahoma,OK,7170,7716,42.0,14886,51.83393792825474,34.0265989738227,-95.55215861998846,73.29052978,62.77940663,3922.0,32458.0,770.36,0.2634690313045815,19.323433200062308
40025,Cimarron County,Oklahoma,OK,1095,1094,43.0,2189,49.97715851987209,36.74826237832645,-102.51774524621149,76.94696479,53.17359422,381.0,44000.0,1834.74,0.17405207857469163,1.193084578741402
40027,Cleveland County,Oklahoma,OK,138143,138590,33.9,276733,50.08076376868679,35.20304365444553,-97.32641881238268,78.70063357,52.85091199,33109.0,61275.0,538.77,0.11964239899108527,513.6384728177144
40029,Coal County,Oklahoma,OK,2818,2800,41.6,5618,49.839800640797435,34.58821863187121,-96.29782653516334,74.05181156,60.04008314,1222.0,41111.0,516.68,0.21751512993948025,10.873267786637765
40033,Cotton County,Oklahoma,OK,2984,2945,42.9,5929,49.67110811266656,34.29016491497148,-98.37221530116548,75.19049396,59.15784479,994.0,43019.0,632.65,0.16765053128689492,9.371690508179878
40037,Creek County,Oklahoma,OK,35189,35971,40.2,71160,50.54946599213042,35.902681230547955,-96.37095051203043,75.00693299999999,59.73454737,10895.0,45630.0,950.14,0.15310567734682407,74.89422611404635
40049,Garvin County,Oklahoma,OK,13807,14016,39.2,27823,50.37558854185386,34.70456250523661,-97.30932339525835,73.59069661,61.371485899999996,4791.0,40978.0,802.12,0.1721956654566366,34.68682990076298
40051,Grady County,Oklahoma,OK,27348,27385,38.9,54733,50.03380044945461,35.01694167808249,-97.88411647719104,75.76679978,58.50388731,7032.0,55552.0,1100.5,0.1284782489540131,49.734666060881416
40055,Greer County,Oklahoma,OK,3419,2524,41.2,5943,42.470132929496884,34.935704943790476,-99.56081477151548,75.72622152,57.28925621,1295.0,35231.0,639.32,0.21790341578327443,9.295814302696614
40057,Harmon County,Oklahoma,OK,1299,1422,41.0,2721,52.26019845644984,34.744106200295604,-99.84627187616618,75.18924149,58.06055247,679.0,36703.0,537.19,0.24954061006982728,5.065246933114913
40059,Harper County,Oklahoma,OK,1887,1960,38.0,3847,50.9487912659215,36.788700947961786,-99.66735661966608,76.34135813,55.920922399999995,388.0,48559.0,1039.02,0.10085781128151806,3.702527381571096
40069,Johnston County,Oklahoma,OK,5458,5583,39.8,11041,50.56607191377592,34.316476808330684,-96.66066894263734,73.72316065,61.58362693,2355.0,38080.0,642.94,0.21329589711076896,17.17267552182163
40071,Kay County,Oklahoma,OK,22275,22605,38.6,44880,50.36764705882353,36.818001973803625,-97.14395854714265,75.60703586,57.84168812,7252.0,44391.0,919.73,0.16158645276292335,48.79692953366749
40073,Kingfisher County,Oklahoma,OK,7800,7818,36.2,15618,50.057625816365736,35.945394383800554,-97.94209346411041,77.07064198,54.58980771,1605.0,60814.0,898.16,0.10276603918555513,17.38888394050058
40075,Kiowa County,Oklahoma,OK,4463,4538,43.1,9001,50.41662037551383,34.916353560801056,-98.98085578233606,72.77399594,64.37939858,1981.0,36069.0,1015.23,0.22008665703810687,8.865971257744551
40077,Latimer County,Oklahoma,OK,5312,5183,41.3,10495,49.3854216293473,34.87609208221694,-95.25039054705385,75.62589523,55.25365970000001,2062.0,35942.0,722.08,0.19647451167222488,14.534400620429869
40079,Le Flore County,Oklahoma,OK,25067,24842,39.4,49909,49.774589753351094,34.90028739320136,-94.70341270503023,74.24728847,61.50318419,10398.0,37005.0,1589.21,0.2083391773026909,31.404911874453344
40085,Love County,Oklahoma,OK,4958,4975,40.1,9933,50.08557334138729,33.94988672552968,-97.24413092497986,75.70099551,56.890039,1376.0,45200.0,514.0,0.13852813852813853,19.32490272373541
40087,McClain County,Oklahoma,OK,19191,19443,38.4,38634,50.32613759900606,35.00933604720479,-97.44430463613928,76.38230362,57.77877517,4137.0,61730.0,570.7,0.10708184500698867,67.69581216050464
40089,McCurtain County,Oklahoma,OK,16217,16749,38.8,32966,50.80689194928107,34.115400388511055,-94.77127654498136,73.0963022,62.21452013,8299.0,32664.0,1850.01,0.25174422131893465,17.81936313857763
40091,McIntosh County,Oklahoma,OK,9784,10035,47.3,19819,50.63323073818054,35.373660869765146,-95.66681808682091,74.71993838,56.3768219,4133.0,36903.0,618.5,0.20853726222311922,32.043654001616815
40093,Major County,Oklahoma,OK,3795,3923,41.1,7718,50.82923037056232,36.31164358783081,-98.53595650341205,77.81480182,50.40595379,925.0,51607.0,954.99,0.11984970199533558,8.081760018429513
40097,Mayes County,Oklahoma,OK,20435,20545,40.3,40980,50.13421181063934,36.3018662034364,-95.2308455024509,75.70324515,57.10608414,7066.0,45922.0,655.39,0.17242557345046364,62.52765528921711
40099,Murray County,Oklahoma,OK,6954,6921,43.0,13875,49.88108108108108,34.48233390551254,-97.06790209290422,73.70600391,60.91559546,1816.0,48008.0,416.46,0.13088288288288288,33.316524996398215
40101,Muskogee County,Oklahoma,OK,33709,35375,37.9,69084,51.20577847258409,35.616150939960434,-95.37959185687477,73.98997475,61.18424558,14106.0,40581.0,810.45,0.20418620809449367,85.24153248195447
40103,Noble County,Oklahoma,OK,5625,5786,41.6,11411,50.70545964420297,36.388588477157924,-97.23050671178606,77.07471128,53.49827769,1499.0,50316.0,731.9,0.13136447287704847,15.590927722366445
40105,Nowata County,Oklahoma,OK,5125,5258,42.3,10383,50.640469999036895,36.79847580576333,-95.61739670051105,76.21901727,55.65477262,1776.0,41800.0,565.78,0.17104882981797168,18.35165612075365
40107,Okfuskee County,Oklahoma,OK,6486,5629,40.0,12115,46.46306231943871,35.46545757683931,-96.32282582640934,73.04086199,63.93270743,2792.0,35106.0,618.57,0.2304581097812629,19.585495578511726
40109,Oklahoma County,Oklahoma,OK,382760,399291,34.5,782051,51.056900381177186,35.55152281712873,-97.40720975858903,75.84732736,56.59900571,124834.0,51082.0,708.82,0.15962386084794983,1103.3139584097514
40111,Okmulgee County,Oklahoma,OK,19160,19729,39.1,38889,50.73156933837332,35.646661018232926,-95.9643394438273,74.46054685,60.39999161,7817.0,38446.0,697.35,0.20100799712000822,55.76683157668315
40113,Osage County,Oklahoma,OK,23675,23636,42.1,47311,49.95878336961806,36.62917021304913,-96.39849961387544,77.93066321,50.01017696,7139.0,46074.0,2246.36,0.15089514066496162,21.061183425630798
40115,Ottawa County,Oklahoma,OK,15520,16046,38.1,31566,50.833174935056704,36.8355213912016,-94.8104468738977,74.26332897,62.98801704,5858.0,39210.0,470.82,0.18557942089590065,67.04473047024341
40117,Pawnee County,Oklahoma,OK,8216,8212,41.9,16428,49.98782566350135,36.31691342473466,-96.69929950397257,74.82146455,59.65965107,2696.0,44619.0,567.96,0.1641100560019479,28.924572152968516
40119,Payne County,Oklahoma,OK,41891,39621,27.1,81512,48.607566984002354,36.07730368383453,-96.97581188407574,78.42011907,51.63753775,18413.0,42035.0,684.7,0.2258931200314064,119.04775814225208
40121,Pittsburg County,Oklahoma,OK,22583,21799,40.6,44382,49.11675904646029,34.923933787912944,-95.74836557417488,74.45604558,59.35369788,6007.0,44520.0,1305.46,0.13534766346717136,33.997211710814575
40123,Pontotoc County,Oklahoma,OK,18768,19590,35.6,38358,51.07148443610199,34.72800220220036,-96.68445230605276,74.67344502,60.05450975,5983.0,44212.0,720.44,0.15597789248657384,53.24246293931486
40125,Pottawatomie County,Oklahoma,OK,34410,37590,37.5,72000,52.20833333333334,35.20669943933506,-96.9483369197377,74.89477643,60.19040927,12400.0,42453.0,787.67,0.17222222222222222,91.40883872687802
40127,Pushmataha County,Oklahoma,OK,5439,5680,44.6,11119,51.08373055130858,34.416215453287194,-95.37579821345192,73.94067992,60.10955902,2402.0,34222.0,1395.84,0.21602662109901968,7.965812700596057
40129,Roger Mills County,Oklahoma,OK,1814,1894,40.5,3708,51.07874865156419,35.68834005837047,-99.69576678307966,77.18371277,51.19241367,469.0,54629.0,1141.14,0.12648327939590076,3.2493821967506173
40131,Rogers County,Oklahoma,OK,45246,45568,39.0,90814,50.17728544057084,36.37157301366782,-95.60435911880215,77.58419795,54.74669231,8185.0,62622.0,675.63,0.09012927522188209,134.41380637331085
40133,Seminole County,Oklahoma,OK,12278,12793,39.2,25071,51.027083084041315,35.167485043707806,-96.61552018837044,72.74635792,62.19125202,5562.0,36671.0,632.84,0.2218499461529257,39.616648757979895
40135,Sequoyah County,Oklahoma,OK,20382,20977,41.0,41359,50.71931139534321,35.4953417942204,-94.755203512649,74.31049874,61.33757709,7978.0,39629.0,673.27,0.1928963466234677,61.43003549838846
40139,Texas County,Oklahoma,OK,11313,9808,32.1,21121,46.4371952085602,36.747894445866535,-101.49005221250515,77.63805618,52.29312095,2861.0,50993.0,2041.26,0.13545760143932578,10.347040553383694
40141,Tillman County,Oklahoma,OK,3860,3655,41.2,7515,48.636061210911514,34.372837063284095,-98.92421125865246,74.94987145,58.85912347,1689.0,36350.0,871.13,0.224750499001996,8.626726206191957
40143,Tulsa County,Oklahoma,OK,313659,329122,35.5,642781,51.202820245153475,36.12108602724623,-95.94146840964285,76.73289773,55.27180539,99417.0,51476.0,570.25,0.1546669861119106,1127.1915826391933
40145,Wagoner County,Oklahoma,OK,38525,39325,38.7,77850,50.513808606294155,35.96108920608435,-95.52118348769902,77.66667736,54.10143355,8725.0,61882.0,561.56,0.11207450224791266,138.63166892228793
40149,Washita County,Oklahoma,OK,5740,5692,38.9,11432,49.79006298110567,35.29037851478337,-98.99220958625452,76.45882065,54.75468508,1784.0,45642.0,1003.17,0.15605318404478657,11.395875076009052
40151,Woods County,Oklahoma,OK,4924,4203,33.9,9127,46.05018078229429,36.76694402691349,-98.86510187469784,77.21935536,55.48375472,1105.0,50441.0,1286.45,0.1210693546619919,7.094718022464923
40153,Woodward County,Oklahoma,OK,11122,9845,36.3,20967,46.95473839843564,36.42262178741965,-99.26501484182396,76.487287,55.54275895,2451.0,57403.0,1242.4,0.1168979825439977,16.876207340631037
41001,Baker County,Oregon,OR,8232,7752,48.2,15984,48.4984984984985,44.709152741581285,-117.6753042384008,78.28780945,51.24360354,2762.0,42177.0,3068.36,0.1727977977977978,5.20929747487257
41005,Clackamas County,Oregon,OR,199775,206013,41.4,405788,50.76862795351267,45.188033044784206,-122.22086363938506,80.49009686,47.58334758,35366.0,74460.0,1870.32,0.08715388330852564,216.9618033277728
41007,Clatsop County,Oregon,OR,19166,19396,43.9,38562,50.29822104662622,45.995101982832615,-123.65583566714965,78.33143214,51.43144867,4919.0,49898.0,829.05,0.12756081116124682,46.513479283517285
41011,Coos County,Oregon,OR,31042,32266,48.5,63308,50.96670247046186,43.174207604446046,-124.05942423990123,76.82659789,54.72932191,10946.0,41403.0,1596.17,0.17290073924306565,39.6624419704668
41015,Curry County,Oregon,OR,11043,11464,56.1,22507,50.935264584351536,42.45763700389438,-124.15678046675579,76.8049391,52.13161319,3171.0,40682.0,1627.46,0.1408895010441196,13.829525764074079
41017,Deschutes County,Oregon,OR,89209,91431,42.3,180640,50.6150354295837,43.91503876329024,-121.22810182537596,80.8144689,45.15243929,19113.0,61248.0,3018.19,0.10580713020372011,59.85044016446943
41021,Gilliam County,Oregon,OR,912,995,49.6,1907,52.17619297325643,45.37828399328356,-120.21078279679148,80.37794881,44.04268282,223.0,45728.0,1204.81,0.11693759832197169,1.5828221877308457
41025,Harney County,Oregon,OR,3657,3571,46.1,7228,49.40509131156613,43.064098528883626,-118.96793062835451,78.40479429999999,50.55282654,1171.0,41846.0,10133.17,0.16200885445489763,0.7133009709695979
41027,Hood River County,Oregon,OR,11528,11603,39.1,23131,50.16212009856902,45.51900469284678,-121.65103490954829,80.33960745,47.15308268,2459.0,53941.0,521.95,0.106307552634992,44.31650541239582
41033,Josephine County,Oregon,OR,41984,43497,47.5,85481,50.884991986523325,42.365474631607796,-123.55547621070627,77.34024339,52.76655968,15239.0,38921.0,1639.67,0.17827353446964822,52.13305116273396
41035,Klamath County,Oregon,OR,33142,33168,42.4,66310,50.019604886140854,42.68641069062904,-121.65015147704081,76.94901886,54.27745658,12408.0,44678.0,5941.05,0.18712109787362388,11.161326701508992
41039,Lane County,Oregon,OR,181850,187032,39.4,368882,50.70239263504318,43.938810068472115,-122.84748472298664,79.21740927,49.4000141,66339.0,47933.0,4553.12,0.1798379969746423,81.0174122360052
41043,Linn County,Oregon,OR,60623,62247,39.7,122870,50.66086107267844,44.48887721792897,-122.53498836573259,77.92804514,53.04303406,15975.0,50876.0,2290.13,0.13001546349800602,53.65197608869365
41045,Malheur County,Oregon,OR,16581,13850,35.9,30431,45.512799447931386,43.193414077592365,-117.62314996687249,78.40520539,50.74256898,6222.0,38130.0,9887.53,0.20446255463178994,3.0777150612943776
41049,Morrow County,Oregon,OR,5683,5532,38.4,11215,49.3267944716897,45.418939175413065,-119.58436174013674,79.25973653,48.32927778,1668.0,53588.0,2031.61,0.1487293802942488,5.520252410649682
41051,Multnomah County,Oregon,OR,395653,402994,37.0,798647,50.45958978121748,45.546805001127225,-122.41475039460913,78.95774061,49.08067588,111262.0,62292.0,431.3,0.1393131133028735,1851.7203802457686
41057,Tillamook County,Oregon,OR,13139,12937,48.0,26076,49.61267065500844,45.46370392677494,-123.71267341567378,78.99617684,48.66071762,3300.0,46226.0,1102.58,0.12655315232397607,23.649984581617662
41059,Umatilla County,Oregon,OR,40110,36788,36.3,76898,47.8399958386434,45.59191976075947,-118.73684559412537,78.46802408,50.81294525,11369.0,49667.0,3215.51,0.1478451975343962,23.914713373617246
41063,Wallowa County,Oregon,OR,3402,3522,52.6,6924,50.86655112651647,45.579891494681775,-117.18105056752934,80.42195953,45.05519542,1000.0,46350.0,3146.19,0.14442518775274407,2.2007571062141826
41065,Wasco County,Oregon,OR,12918,12948,40.9,25866,50.05799118533982,45.16000791089999,-121.16784249786288,77.84263746,53.04475701,3624.0,50562.0,2381.52,0.14010670378102527,10.861130706439585
41071,Yamhill County,Oregon,OR,51894,51926,38.1,103820,50.01541128876902,45.232626049608974,-123.3081379721594,79.76897640000001,48.66931731,11607.0,60643.0,715.86,0.11179926796378348,145.02835750006983
42003,Allegheny County,Pennsylvania,PA,591630,633931,40.8,1225561,51.72578109127167,40.46882293964485,-79.981194825361,78.50344447,51.239360600000005,137017.0,56099.0,730.08,0.11179941267713317,1678.6667214551828
42011,Berks County,Pennsylvania,PA,204883,211759,39.9,416642,50.82516884999592,40.41630190137343,-75.92598091281272,79.60749795,48.78038731,52766.0,59205.0,856.51,0.12664589743712829,486.44148929959954
42013,Blair County,Pennsylvania,PA,60619,63223,43.4,123842,51.05133961014842,40.48098864058217,-78.34861174131798,78.08013667,53.51418794,16430.0,44197.0,525.8,0.13266904604253807,235.53062000760747
42015,Bradford County,Pennsylvania,PA,30206,31098,44.5,61304,50.72752185828004,41.78869706636237,-76.51538647045913,78.72132866,51.70991731,6904.0,50567.0,1147.4,0.11261907868980817,53.42862123060833
42017,Bucks County,Pennsylvania,PA,307383,318987,43.8,626370,50.926289573255424,40.33696145403021,-75.10687580914748,80.37672514,48.28285106,40872.0,80132.0,604.31,0.06525216724938934,1036.5044430838477
42019,Butler County,Pennsylvania,PA,92301,94265,43.2,186566,50.52635528445697,40.9117258626548,-79.91298415353941,79.2538125,51.42875716,13334.0,66277.0,788.6,0.07147068597708049,236.5787471468425
42021,Cambria County,Pennsylvania,PA,66180,68370,45.1,134550,50.81382385730211,40.495271379910314,-78.71371930847936,78.34275696,52.05455528,20033.0,43614.0,688.35,0.14888888888888888,195.46742209631728
42027,Centre County,Pennsylvania,PA,84972,76471,31.7,161443,47.36718222530553,40.91932378920242,-77.81995717760806,81.86446719,44.06088781,24173.0,59070.0,1109.92,0.14973086476341496,145.45462736053048
42031,Clarion County,Pennsylvania,PA,18962,19865,41.2,38827,51.16285059365905,41.19239949017686,-79.42096732205805,78.26874784,53.45567901,5628.0,44670.0,600.83,0.1449506786514539,64.62227252300983
42033,Clearfield County,Pennsylvania,PA,41905,38311,44.7,80216,47.75979854393139,41.00016621982116,-78.4741404292132,78.5752003,52.11830036,10543.0,46173.0,1144.72,0.13143263189388651,70.07477811167796
42035,Clinton County,Pennsylvania,PA,19278,19796,38.8,39074,50.662844858473676,41.23405213838573,-77.63814618305348,78.57863505,52.2987346,6543.0,46742.0,887.98,0.16745150227772942,44.003243316290906
42043,Dauphin County,Pennsylvania,PA,132864,141651,39.8,274515,51.60045899131194,40.415453189266685,-76.77946038435493,78.77060963,50.61172006,30247.0,59958.0,525.05,0.11018341438537056,522.8359203885344
42045,Delaware County,Pennsylvania,PA,271056,292471,39.0,563527,51.900086419994075,39.91669081473589,-75.3990678237409,78.82182011,50.52582912,58546.0,67773.0,183.84,0.10389209390144571,3065.312228024369
42047,Elk County,Pennsylvania,PA,15423,15185,46.9,30608,49.61121275483535,41.42523817693481,-78.64914533777447,79.03721503,51.00163038,3025.0,49274.0,827.36,0.09883037114479874,36.9947785728099
